attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,attr_82,attr_83,attr_84,attr_85,attr_86,attr_87,attr_88,attr_89,attr_90,attr_91,attr_92,attr_93,attr_94,attr_95,attr_96,attr_97,attr_98,attr_99,attr_100,attr_101,attr_102,attr_103,attr_104,attr_105,attr_106,attr_107,attr_108,attr_109,attr_110,attr_111,attr_112,attr_113,attr_114,attr_115,attr_116,attr_117,attr_118,attr_119,attr_120,attr_121,attr_122,attr_123,attr_124,attr_125,attr_126,attr_127,attr_128,attr_129,attr_130,attr_131,attr_132,attr_133,attr_134,attr_135,attr_136,attr_137,attr_138,attr_139,attr_140,attr_141,attr_142,attr_143,attr_144,attr_145,attr_146,attr_147,attr_148,attr_149,attr_150,attr_151,attr_152,attr_153,attr_154,attr_155,attr_156,attr_157,attr_158,attr_159,attr_160,attr_161,attr_162,attr_163,attr_164,attr_165,attr_166,attr_167,attr_168,attr_169,attr_170,attr_171,attr_172,attr_173,attr_174,attr_175,attr_176,attr_177,attr_178,attr_179,attr_180,attr_181,attr_182,attr_183,attr_184,attr_185,attr_186,attr_187,attr_188,attr_189,attr_190,attr_191,attr_192,attr_193,attr_194,attr_195,attr_196,attr_197,attr_198,attr_199,attr_200,attr_201,attr_202,attr_203,attr_204,attr_205,attr_206,attr_207,attr_208,attr_209,attr_210,attr_211,attr_212,attr_213,attr_214,attr_215,attr_216,attr_217,attr_218,attr_219,attr_220,attr_221,attr_222,attr_223,attr_224,attr_225,attr_226,attr_227,attr_228,attr_229,attr_230,attr_231,attr_232,attr_233,attr_234,attr_235,attr_236,attr_237,attr_238,attr_239,attr_240,attr_241,attr_242,attr_243,attr_244,attr_245,attr_246,attr_247,attr_248,attr_249,attr_250,attr_251,attr_252,attr_253,attr_254,attr_255,attr_256,attr_257,attr_258,attr_259,attr_260,attr_261,attr_262,attr_263,attr_264,attr_265,attr_266,attr_267,attr_268,attr_269,attr_270,attr_271,attr_272,attr_273,attr_274,attr_275,attr_276,attr_277,attr_278,attr_279,attr_280,attr_281,attr_282,attr_283,attr_284,attr_285,attr_286,attr_287,attr_288,attr_289,attr_290,attr_291,attr_292,attr_293,attr_294,attr_295,attr_296,attr_297,attr_298,attr_299,attr_300,attr_301,attr_302,attr_303,attr_304,attr_305,attr_306,attr_307,attr_308,attr_309,attr_310,attr_311,attr_312,attr_313,attr_314,attr_315,attr_316,attr_317,attr_318,attr_319,attr_320,attr_321,attr_322,attr_323,class
0,0.3513,-1.5851,2.2138,0.066455,14.429,5.5255,2.6184,12.781,5.5022,14.848,0,0,0,0,0,0,0,0,0,0.36587,3.8774,-1.4359,11.205,0.51985,16.547,7.0513,-2.9751,15.739,-9.1581,9.2944,18.972,0,0,0,0,0,0,0,3.04,7.8719,-0.5456,15.865,4.9286,6.2915,-3.5623,14.535,5.5716,0,0,0,0,0,0,0,0,0,0,-0.36772,0.029517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,6.429,-7.3144,0.066455,16.219,-2.2,11.041,4.2812,0,0,0,0,0,0,0,0,0,0,0,2.9882,-4.1432,-0.023555,10.451,12.639,5.1426,-1.7317,-2.2763,-6.2768,20.253,0,0,0,0,0,0,0,0,0,2.9882,4.9861,-5.6474,0.29332,0.71692,14.787,6.6178,-2.2763,-2.7094,-4.6985,24.422,0,0,0,0,0,0,0,0,0.38044,7.8719,-8.9814,-0.16041,16.219,18.308,7.4847,9.3772,-4.2753,20.253,9.3526,0,0,0,0,0,0,0,0,3.04,6.429,-0.28458,-0.16041,16.219,5.9085,-2.9521,-3.6739,-6.2768,20.253,0,0,0,0,0,0,0,0,0,3.04,6.429,-0.28458,14.06,-1.4831,-9.9999,-8.6468,4.2812,5.5716,0,0,0,0,0,0,0,0,0,0,0.38044,0.8041,1.2868,5.6632,-1.1214,18.228,1.6671,22.388,11.658,-4.628,24.422,-10.243,16.509,0,0,0,0,0,0,3.04,3.8774,-0.28458,14.06,-1.4831,2.4264,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36772,11.338,13.634,3.7833,-10.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,0.77479,4.5427,5.0581,-0.74379,16.476,1.8484,20.717,11.113,-3.7662,-1.7942,28.213,16.431,28.451,0,0,0,0,0,3.04,6.429,-0.5456,3.4888,-1.4831,8.8021,3.2558,0,0,0,0,0,0,0,0,0,0,0,0,4.3212,1.5472,-3.1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,3.8774,8.7357,-8.9065,0.51985,18.308,-2.9521,14.535,15.11,0,0,0,0,0,0,0,0,0,A
0,5.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,-8.9065,0.32278,18.308,-2.9521,14.535,5.5716,16.227,0,0,0,0,0,0,0,0,0,3.04,-0.54307,11.832,14.06,-1.4831,2.4299,12.553,0,0,0,0,0,0,0,0,0,0,0,0,3.04,-1.5851,-7.3144,14.06,4.5921,1.7935,-8.6468,4.3036,0,0,0,0,0,0,0,0,0,0,0,0.36587,0.77479,4.5427,5.0581,-0.74379,16.476,1.8484,20.717,11.113,-3.7662,-1.7942,28.213,16.431,28.451,0,0,0,0,0,0.3513,3.0724,3.8383,5.6632,15.497,4.2628,1.6671,22.388,-4.2753,21.512,24.422,12.308,23.111,0,0,0,0,0,0,0.36587,-1.5851,-7.3144,0.066455,-1.0603,1.8678,10.252,4.2812,0,0,0,0,0,0,0,0,0,0,0,2.134,3.0724,-1.4359,11.205,-10.453,4.0626,1.8154,8.8896,-3.4924,-3.8312,23.287,18.972,0,0,0,0,0,0,0,3.04,3.8774,8.7357,11.205,-10.453,0.92233,7.4847,-7.445,-9.7341,16.916,0,0,0,0,0,0,0,0,0,1.2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2342,-0.84323,11.832,3.4888,-1.4831,-2.2,11.041,4.2812,15.11,0,0,0,0,0,0,0,0,0,0,4.8518,-2.7065,-0.80662,-0.38728,18.009,6.2915,7.9182,-4.3728,-7.2266,7.2288,9.4107,0,0,0,0,0,0,0,0,3.04,-1.5851,10.03,-0.52429,1.7621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,3.8774,8.7357,0.066455,16.219,6.2915,18.354,14.535,5.5716,16.227,0,0,0,0,0,0,0,0,0,0.36587,3.8774,-1.4359,0.066455,4.2555,-1.6821,-6.5019,4.2365,0,0,0,0,0,0,0,0,0,0,0,3.04,3.8774,-7.3144,-0.16041,4.9286,-2.718,11.831,14.242,0,0,0,0,0,0,0,0,0,0,B
0,0.36587,3.8774,8.7357,0.066455,14.429,5.5255,15.59,4.2365,13.573,0,0,0,0,0,0,0,0,0,0,-0.95602,-0.24292,2.0464,-0.19896,-8.924,2.4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,0.066455,14.429,5.5255,15.59,13.658,14.342,0,0,0,0,0,0,0,0,0,0,2.134,-1.0245,10.279,-0.16041,16.219,5.9085,-2.9521,4.2589,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,0.066455,0.51985,5.5255,2.6184,14.535,5.5716,0,0,0,0,0,0,0,0,0,0,0.36587,6.429,-7.3144,0.066455,-1.0603,9.5065,3.2558,0,0,0,0,0,0,0,0,0,0,0,0,-0.95602,4.9861,2.4525,14.06,-1.4831,2.4299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,-8.9065,0.51985,18.308,7.4847,-7.445,17.67,16.227,0,0,0,0,0,0,0,0,0,-0.95602,-4.1432,-0.10996,-3.3188,1.7792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3513,3.0724,7.1927,9.5757,-8.6882,1.0934,1.8154,20.717,24.508,-4.628,-2.5891,29.423,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,-8.9065,0.51985,16.547,-2.3419,-6.4034,-8.4962,14.848,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,0.066455,0.32278,18.308,7.4847,-3.6739,-9.7341,7.1821,9.3526,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,11.205,-10.453,1.0934,1.8154,20.717,11.113,-3.7662,23.287,12.239,0,0,0,0,0,0,0,3.9459,-8.9439,13.634,3.7833,-1.9059,-9.9999,11.831,-9.8829,5.5716,7.2288,0,0,0,0,0,0,0,0,0,0.40958,6.2923,6.656,6.8733,6.9743,0.58023,23.787,10.353,-5.8413,7.2754,0,0,0,0,0,0,0,0,0,3.04,1.0842,2.8158,5.8324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,2.2144,11.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
0,0.36587,3.8774,8.7357,-8.9065,0.51985,16.547,7.0513,-6.4034,15.739,14.848,0,0,0,0,0,0,0,0,0,3.04,6.429,-0.28458,-0.52429,1.7621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,2.3248,0.51985,5.9085,-2.9521,13.658,14.342,0,0,0,0,0,0,0,0,0,0,0.39501,5.4873,-10.648,15.865,-10.277,2.4264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,10.279,-0.16041,16.219,5.9085,-2.9521,-9.8829,5.5716,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,4.5427,12.835,-12.217,0.92233,7.9182,3.4703,17.67,16.227,0,0,0,0,0,0,0,0,0,3.04,-1.5851,8.7357,-0.38728,18.009,6.2915,-3.5623,14.535,5.5716,0,0,0,0,0,0,0,0,0,0,3.04,-1.5851,1.6565,12.256,4.2555,-1.6821,15.59,4.2812,15.11,0,0,0,0,0,0,0,0,0,0,2.134,-1.0245,10.279,14.06,-1.4831,-6.3779,0,0,0,0,0,0,0,0,0,0,0,0,0,2.134,4.9861,7.1927,-7.1841,0.71692,1.2644,1.9637,22.388,-4.2753,-4.6985,24.422,0,0,0,0,0,0,0,0,0.3513,3.0724,7.1927,-7.1841,0.71692,14.787,-1.7317,-5.3617,14.774,14.848,0,0,0,0,0,0,0,0,0,2.134,4.9861,7.1927,-7.1841,0.71692,1.2644,1.9637,22.388,-4.2753,-4.6985,24.422,0,0,0,0,0,0,0,0,0.3513,3.0724,-0.94464,-7.1841,0.71692,1.2644,-1.7317,-5.3617,14.774,14.848,0,0,0,0,0,0,0,0,0,3.04,-1.5851,8.7357,-8.9065,0.51985,5.5255,2.6184,13.658,5.6063,0,0,0,0,0,0,0,0,0,0,2.134,-1.0245,-7.3144,2.4743,0.32278,18.308,20.348,9.3772,11.658,-4.628,23.634,29.423,16.509,28.893,0,0,0,0,0,0.36587,6.429,2.2138,0.066455,4.5921,-8.7537,3.2558,0,0,0,0,0,0,0,0,0,0,0,0,2.134,4.6823,10.279,-10.629,0.32278,18.308,7.4847,18.34,16.704,7.1821,0,0,0,0,0,0,0,0,D
0,0.36587,3.8774,8.7357,0.066455,14.429,5.5255,15.59,4.2365,0,0,0,0,0,0,0,0,0,0,0,2.134,4.9861,-5.6474,0.29332,4.5921,-2.718,-9.4039,-9.8829,5.5716,0,0,0,0,0,0,0,0,0,0,2.134,4.9861,-5.6474,-0.16041,0.32278,0.92233,20.348,9.3772,-4.2753,20.253,9.3526,0,0,0,0,0,0,0,0,3.04,6.429,2.2138,0.066455,4.2555,1.7935,11.041,13.658,5.5369,15.537,0,0,0,0,0,0,0,0,0,3.9459,4.6823,10.279,-10.629,0.32278,0.92233,1.6671,22.388,24.508,-4.628,24.422,12.308,0,0,0,0,0,0,0,4.3212,-5.7434,-0.28458,12.256,14.429,5.5255,-3.5623,3.4703,17.67,21.305,0,0,0,0,0,0,0,0,0,0.38044,4.6823,10.279,-0.16041,16.219,5.9085,-3.5623,-9.8829,5.5716,0,0,0,0,0,0,0,0,0,0,0.3513,4.9861,7.1927,-7.1841,0.71692,18.308,-2.9521,13.658,0,0,0,0,0,0,0,0,0,0,0,0.3513,3.0724,7.1927,2.1252,0.71692,14.787,6.6178,-5.3617,-7.2584,14.848,0,0,0,0,0,0,0,0,0,3.04,3.8774,8.7357,0.066455,14.429,-1.6821,10.252,4.2365,0,0,0,0,0,0,0,0,0,0,0,0.36587,-2.1458,-8.9814,-0.16041,4.5921,-2.718,-8.6468,4.2812,0,0,0,0,0,0,0,0,0,0,0,-0.95602,-0.24292,2.0464,4.7312,1.7792,2.4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,-8.9065,0.51985,16.547,7.4847,3.5155,16.704,16.227,0,0,0,0,0,0,0,0,0,0.36587,3.8774,4.5427,11.205,-10.453,1.0934,7.0513,-2.9751,-5.3271,-10.469,17.165,0,0,0,0,0,0,0,0,2.134,-1.0245,-0.023555,2.8999,-1.0603,2.4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,4.5427,12.835,0.32278,18.308,-2.9521,13.658,5.5716,16.227,0,0,0,0,0,0,0,0,0,0.3513,3.0724,-0.94464,9.5757,-10.453,1.0934,1.8154,20.717,-3.4924,20.363,23.287,12.239,22.62,0,0,0,0,0,E
0,3.04,6.429,-0.28458,12.256,-1.0603,2.4334,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,3.8774,8.7357,-8.9065,0.51985,18.308,-2.9521,-7.445,5.5716,16.227,0,0,0,0,0,0,0,0,0,0.58523,1.5472,11.068,5.2818,10.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,-1.5851,-7.3144,12.256,-1.9059,9.5065,3.2558,0,0,0,0,0,0,0,0,0,0,0,0,0.38044,4.6823,5.2472,12.835,3.2896,18.308,7.4847,-7.445,5.5369,0,0,0,0,0,0,0,0,0,0,3.04,6.429,10.279,2.4743,0.32278,18.308,-2.9521,13.658,5.5369,0,0,0,0,0,0,0,0,0,0,0.38044,4.6823,10.279,-0.16041,16.219,-2.718,11.831,4.2812,0,0,0,0,0,0,0,0,0,0,0,-0.36772,5.9977,-8.3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,-1.5851,1.6565,12.256,4.2555,-1.6821,-7.1213,4.2812,0,0,0,0,0,0,0,0,0,0,0,2.9882,-0.24292,8.2285,2.8999,-8.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,0.066455,14.429,5.5255,-2.3419,12.781,5.5369,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,10.279,12.835,-12.217,0.92233,1.6671,22.388,11.658,-4.628,-2.5891,12.308,0,0,0,0,0,0,0,0.38044,4.6823,10.279,-0.16041,0.32278,5.9085,-2.9521,13.658,5.5716,0,0,0,0,0,0,0,0,0,0,3.04,6.429,2.2138,12.256,4.2555,-1.6821,-7.1213,4.2812,0,0,0,0,0,0,0,0,0,0,0,-0.95602,-1.0245,10.279,-10.629,0.32278,-2.2,-7.5744,4.2589,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,2.2647,0.32278,5.9085,-8.2626,4.2589,5.6063,0,0,0,0,0,0,0,0,0,0,-1.5951,6.429,1.6565,-0.16041,0.32278,18.308,7.4847,-3.6739,-4.2753,20.253,9.3526,0,0,0,0,0,0,0,F
0,0.36587,3.8774,8.7357,2.2647,14.429,-1.6821,15.59,4.2365,0,0,0,0,0,0,0,0,0,0,0,2.134,-1.0245,-5.6474,10.451,4.5921,-2.718,11.831,4.2812,5.5716,7.2288,0,0,0,0,0,0,0,0,0,2.134,-4.1432,8.2285,-0.19896,1.7278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,-1.5851,-7.3144,-12.351,18.009,6.2915,18.354,14.535,5.5716,7.2288,0,0,0,0,0,0,0,0,0,3.9459,4.6823,5.2472,12.835,0.32278,0.92233,20.348,22.388,-4.2753,-4.6985,-10.738,19.522,0,0,0,0,0,0,0,6.9872,11.338,-0.56216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4025,1.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,6.429,-0.28458,3.1944,-1.0603,8.0976,3.2462,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,4.5427,-1.1553,13.797,2.0404,1.8154,8.8896,-3.4924,-3.8312,9.2944,18.972,0,0,0,0,0,0,0,2.134,-1.0245,7.1927,-7.1841,2.942,0.92233,20.348,9.3772,-4.2753,-4.6985,24.422,12.308,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,2.2647,0.51985,5.5255,-2.3419,-6.4034,5.5369,15.537,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,2.3248,0.32278,18.308,2.5593,4.2589,5.5716,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,4.5427,-1.1553,-1.1214,0.92233,20.348,9.3772,-4.2753,-4.628,24.422,12.308,16.509,28.893,0,0,0,0,0,0.36587,3.8774,-7.3144,0.066455,0.51985,5.5255,15.59,14.535,5.5716,0,0,0,0,0,0,0,0,0,0,2.134,3.0724,-1.9272,-0.16041,16.219,-2.2,11.041,4.2589,0,0,0,0,0,0,0,0,0,0,G
0,0.3513,3.0724,7.1927,-7.1841,0.51985,5.5255,-2.3419,17.038,15.739,7.1354,0,0,0,0,0,0,0,0,0,3.04,3.8774,8.7357,-0.16041,16.219,5.9085,-2.9521,4.2589,14.342,0,0,0,0,0,0,0,0,0,0,3.04,6.429,10.03,-0.52429,1.7621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,6.429,-0.28458,0.66192,1.7449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,4.5427,11.205,0.51985,16.547,7.0513,-2.9751,-8.4962,7.1354,16.549,0,0,0,0,0,0,0,0,0.38044,4.6823,10.279,-10.629,0.32278,5.9085,2.5593,-8.7249,5.5716,0,0,0,0,0,0,0,0,0,0,0.39501,5.4873,-2.4185,2.5437,18.009,-2.718,18.354,-9.8829,5.5716,0,0,0,0,0,0,0,0,0,0,1.2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,6.429,-7.3144,12.256,1.1718,8.8021,11.041,4.2812,15.11,0,0,0,0,0,0,0,0,0,0,0.40958,0.86272,6.656,-2.4467,-0.071353,21.829,8.3516,10.353,12.747,15.631,-4.1788,12.446,0,0,0,0,0,0,0,3.04,6.429,2.3029,1.1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3513,3.0724,3.8383,9.5757,12.097,-13.669,5.4355,2.6005,11.658,-4.628,-2.5891,29.423,16.509,0,0,0,0,0,0,0.36587,3.8774,8.7357,-8.9065,14.429,5.5255,2.6184,12.781,5.5716,0,0,0,0,0,0,0,0,0,0,3.04,6.429,-7.3144,-0.16041,16.219,18.308,7.4847,-3.6739,-4.2753,20.253,9.3526,0,0,0,0,0,0,0,0,3.04,-1.5851,8.7357,-8.9065,0.51985,5.9085,-2.9521,-7.445,16.704,7.1821,17.165,0,0,0,0,0,0,0,H
0,0.36587,3.8774,2.2138,0.066455,14.429,5.5255,-2.3419,17.038,15.739,7.1354,0,0,0,0,0,0,0,0,0,3.04,-2.1458,10.279,-0.16041,4.5921,-2.2,11.041,4.2589,0,0,0,0,0,0,0,0,0,0,0,0.38044,4.6823,-8.9814,-0.16041,4.9286,-2.718,11.831,4.2812,0,0,0,0,0,0,0,0,0,0,0,3.7981,-0.096092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,-0.54307,10.03,-0.52429,1.7449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,3.8774,-0.28458,12.256,4.2555,-1.6821,3.2558,0,0,0,0,0,0,0,0,0,0,0,0,-0.36772,5.9977,0.24109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,-2.1458,-8.9814,14.06,4.9286,-9.9999,3.2558,0,0,0,0,0,0,0,0,0,0,0,0,3.04,3.8774,-1.4359,11.205,2.1949,1.0934,18.628,8.8896,-3.4924,19.201,9.2944,0,0,0,0,0,0,0,0,-1.5951,-5.7434,10.03,3.1944,1.1718,9.5065,11.831,4.3036,15.879,0,0,0,0,0,0,0,0,0,0,2.134,5.4873,-2.4185,14.464,0.12572,20.069,22.068,9.8649,12.202,-5.4898,25.556,12.377,0,0,0,0,0,0,0,3.04,6.429,1.6565,3.7833,-10.277,2.4264,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9459,4.6823,5.2472,-1.5858,0.32278,18.308,-2.9521,13.658,5.5369,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,-1.9272,12.835,-12.217,1.9877,1.6671,22.388,24.508,14.423,-4.5422,0.2802,16.509,0,0,0,0,0,0,0.38044,-2.1458,-8.9814,-0.16041,16.219,-2.2,-8.2626,-8.7249,5.5369,7.2754,0,0,0,0,0,0,0,0,0,-0.36772,-0.096092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,6.429,-0.28458,3.1944,1.2628,2.4264,0,0,0,0,0,0,0,0,0,0,0,0,I
0,2.134,6.429,-0.28458,12.256,4.2555,-1.6821,-6.5019,0,0,0,0,0,0,0,0,0,0,0,0,2.134,4.9861,7.1927,2.1753,0.71692,14.787,6.6178,-2.2763,4.7946,-3.8312,23.287,12.239,0,0,0,0,0,0,0,-1.5951,6.429,2.2138,0.066455,0.51985,16.547,7.0513,-2.9751,-5.3271,19.201,9.2944,0,0,0,0,0,0,0,0,2.134,4.9861,1.9752,0.29332,12.639,5.1426,-2.3419,17.038,15.739,19.201,9.2944,0,0,0,0,0,0,0,0,2.134,3.8774,8.7357,2.2647,0.51985,16.547,-2.3419,-2.9751,-5.3271,19.201,9.2944,0,0,0,0,0,0,0,0,2.9882,7.8719,-8.9814,-0.16041,0.32278,18.308,7.4847,-3.6739,-4.2753,-4.6985,24.422,0,0,0,0,0,0,0,0,2.134,4.9861,7.1927,0.29332,12.639,5.1426,-1.7317,15.735,14.774,7.1354,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,-8.9065,0.51985,16.547,7.0513,-6.4034,-8.4962,16.227,0,0,0,0,0,0,0,0,0,2.9882,4.9861,-0.023555,0.29332,14.429,5.5255,7.0513,-2.9751,4.7621,19.201,0,0,0,0,0,0,0,0,0,-1.0576,9.5579,11.832,3.4888,-1.4831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39501,5.4873,-10.648,15.865,-1.9059,9.5065,3.2558,0,0,0,0,0,0,0,0,0,0,0,0,10.75,13.118,15.436,-1.5003,8.1451,2.4228,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,6.429,10.03,3.7833,-10.277,2.4264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3513,3.0724,-0.94464,-1.1553,0.51985,1.0934,18.628,-2.9751,-3.4924,-3.7662,23.287,12.239,22.62,0,0,0,0,0,0,0.36587,3.8774,-1.4359,11.205,-10.453,1.0934,-2.3419,12.781,5.5022,7.1821,0,0,0,0,0,0,0,0,0,2.134,-1.0245,-5.6474,0.29332,0.71692,14.787,6.6178,-3.6739,4.7295,20.253,9.3526,0,0,0,0,0,0,0,0,2.134,-1.0245,7.1927,0.29332,0.71692,5.1426,-2.9521,13.658,5.5716,0,0,0,0,0,0,0,0,0,J
0,0.3513,4.9861,1.6565,0.066455,4.2555,-1.6821,-7.1213,12.781,5.5022,14.848,0,0,0,0,0,0,0,0,0,0.36587,3.8774,-1.4359,11.205,0.32278,18.308,7.4847,-3.6739,-6.2768,20.253,9.3526,19.522,0,0,0,0,0,0,0,0.36587,-1.5851,-0.28458,-7.3162,1.7449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,-1.5851,-7.3144,12.256,-1.0603,2.4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,4.5427,-1.1553,13.797,1.0934,1.8154,20.717,-3.4924,20.363,-9.3609,18.972,0,0,0,0,0,0,0,3.04,-0.54307,-0.10996,-4.1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,8.7357,-8.9065,0.51985,5.9085,-2.9521,14.535,5.5716,0,0,0,0,0,0,0,0,0,0,0.3513,0.77479,4.5427,-1.1553,13.797,1.0934,1.8154,8.8896,-3.4924,19.201,9.2944,0,0,0,0,0,0,0,0,3.04,6.429,-0.28458,14.06,-1.4831,8.8021,3.2654,0,0,0,0,0,0,0,0,0,0,0,0,3.04,6.429,-0.28458,12.256,-1.4831,8.8021,11.041,4.2812,0,0,0,0,0,0,0,0,0,0,0,0.38044,0.8041,5.2472,5.6632,-1.1214,-13.669,20.348,22.388,11.658,-4.628,24.422,12.308,16.509,0,0,0,0,0,0,0.36587,3.8774,8.7357,-8.9065,0.51985,18.308,7.4847,18.34,17.67,16.227,0,0,0,0,0,0,0,0,0,2.9882,1.3248,3.4365,4.7312,9.7635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38044,0.8041,5.2472,5.6632,-1.1214,0.92233,1.6671,22.388,11.658,-4.628,24.422,12.308,16.509,0,0,0,0,0,0,3.04,6.429,-7.3144,12.256,-1.4831,8.8021,11.041,4.2812,0,0,0,0,0,0,0,0,0,0,0,-0.71266,0.15512,-9.8626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36587,3.8774,4.5427,-8.9065,0.51985,18.308,-2.9521,14.535,5.5716,0,0,0,0,0,0,0,0,0,A
